Customer ID,frequency,monetary,recency,R_score,F_score,M_score,RFM_Score,RFM_Segment_Code,Segment
C11454,14,1546.3942705672328,120,1,5,5,11,155,At Risk
C11455,12,741.0139043468095,9,5,4,2,11,542,Loyal
C11456,12,1706.4086511933651,105,2,4,5,11,245,At Risk
C11457,14,844.338265878595,10,5,5,3,13,553,Loyal
C11458,8,215.5361252842406,26,4,2,1,7,421,Potential Loyalists
C11459,11,686.454070229223,107,2,3,2,7,232,Potential Loyalists
C11460,6,428.07049545957676,88,2,1,1,4,211,Lost
C11461,12,1207.6308288618034,6,5,4,4,13,544,Champions
C11462,15,1631.8687016120057,46,3,5,5,13,355,Loyal
C11463,9,728.9919926163093,158,1,2,2,5,122,Lost
C11464,9,646.8662013732254,70,2,2,2,6,222,Lost
C11465,13,1273.1827090280367,24,4,4,4,12,444,Champions
C11466,9,401.6185608334488,9,5,2,1,8,521,Potential Loyalists
C11467,11,1008.0791438941477,37,3,3,4,10,334,Loyal
C11468,11,862.849718130314,19,4,3,3,10,433,Loyal
C11469,12,966.4243599045243,30,4,4,3,11,443,Loyal
C11470,7,366.7979250375178,97,2,1,1,4,211,Lost
C11471,9,694.2328507573968,11,5,2,2,9,522,Potential Loyalists
C11472,12,671.7788567541523,29,4,4,2,10,442,Loyal
C11473,8,1118.1581179918544,72,2,2,4,8,224,Potential Loyalists
C11474,8,516.3822404325128,57,3,2,1,6,321,Potential Loyalists
C11475,14,1259.9155403221894,53,3,5,4,12,354,Loyal
C11476,11,1516.5619002376498,38,3,3,5,11,335,Loyal
C11477,7,372.4751387200396,84,2,1,1,4,211,Lost
C11478,11,1177.8142877180815,114,1,3,4,8,134,At Risk
C11479,8,365.05147717550216,2,5,2,1,8,521,Potential Loyalists
C11480,8,553.1662954523312,73,2,2,1,5,221,Lost
C11481,4,461.18409127750834,324,1,1,1,3,111,Lost
C11482,9,711.0844301773923,63,3,2,2,7,322,Potential Loyalists
C11483,10,1194.276790142722,28,4,3,4,11,434,Loyal
C11484,10,1292.7097414392272,328,1,3,5,9,135,At Risk
C11485,9,737.942892908923,85,2,2,2,6,222,Lost
C11486,12,1777.0840404982398,15,5,4,5,14,545,Champions
C11487,15,1569.5279763273782,23,4,5,5,14,455,Champions
C11488,12,1014.9755717705145,64,3,4,4,11,344,Loyal
C11489,14,1334.6330352894615,41,3,5,5,13,355,Loyal
C11490,13,1367.1997681409741,22,4,4,5,13,445,Champions
C11491,4,276.556064104577,447,1,1,1,3,111,Lost
C11492,12,1128.90968832443,70,2,4,4,10,244,At Risk
C11493,7,1463.8369370279104,55,3,1,5,9,315,Promising
C11494,6,467.7635422748666,289,1,1,1,3,111,Lost
C11495,13,2469.3660721951323,55,3,4,5,12,345,Loyal
C11496,9,1021.2474160437964,24,4,2,4,10,424,Potential Loyalists
C11497,7,411.0929288698406,36,4,1,1,6,411,Potential Loyalists
C11498,5,986.1884530732646,94,2,1,3,6,213,Potential Loyalists
C11499,6,537.6998408956193,29,4,1,1,6,411,Potential Loyalists
C11500,9,872.8081605892647,31,4,2,3,9,423,Potential Loyalists
C11501,6,514.6165470339323,118,1,1,1,3,111,Lost
C11502,8,1977.4338691300538,25,4,2,5,11,425,Potential Loyalists
C11503,10,1331.8850142970412,107,2,3,5,10,235,At Risk
C11504,8,1188.130330988425,160,1,2,4,7,124,Potential Loyalists
C11505,10,1242.7347506177314,55,3,3,4,10,334,Loyal
C11506,13,1173.961009621413,65,3,4,4,11,344,Loyal
C11507,9,689.2156055942145,251,1,2,2,5,122,Lost
C11508,20,1833.1282577281684,8,5,5,5,15,555,Champions
C11509,14,858.981407792688,41,3,5,3,11,353,Loyal
C11510,9,285.8030664324897,68,2,2,1,5,221,Lost
C11511,9,558.2731309786224,83,2,2,1,5,221,Lost
C11512,7,391.4465523423678,28,4,1,1,6,411,Potential Loyalists
C11513,10,870.6432365555048,48,3,3,3,9,333,Loyal
C11514,13,1462.5704856743796,106,2,4,5,11,245,At Risk
C11515,8,872.1435022004349,107,2,2,3,7,223,Potential Loyalists
C11516,5,506.19432658125817,3,5,1,1,7,511,Potential Loyalists
C11517,7,568.3404757447162,62,3,1,2,6,312,Potential Loyalists
C11518,18,1686.9908088569762,18,4,5,5,14,455,Champions
C11519,14,1140.8087348774443,6,5,5,4,14,554,Champions
C11520,12,795.6075224337593,101,2,4,3,9,243,At Risk
C11521,7,534.0218642770094,62,3,1,1,5,311,Lost
C11522,11,778.4246462267067,60,3,3,3,9,333,Loyal
C11523,13,1267.7012774165596,50,3,4,4,11,344,Loyal
C11524,7,554.1663712830164,7,5,1,1,7,511,Potential Loyalists
C11525,9,801.7088954556629,39,3,2,3,8,323,Promising
C11526,10,877.9152361011013,63,3,3,3,9,333,Loyal
C11527,9,598.3504941505519,24,4,2,2,8,422,Potential Loyalists
C11528,7,920.1716759258458,79,2,1,3,6,213,Potential Loyalists
C11529,12,799.9429963762386,8,5,4,3,12,543,Loyal
C11530,8,461.9637023852319,32,4,2,1,7,421,Potential Loyalists
C11531,10,348.17233798343705,8,5,3,1,9,531,Loyal
C11532,7,324.7279021624339,9,5,1,1,7,511,Potential Loyalists
C11533,11,594.4648313448849,17,4,3,2,9,432,Loyal
C11534,8,971.1453261970694,96,2,2,3,7,223,Potential Loyalists
C11535,6,1001.9793169594307,325,1,1,4,6,114,Potential Loyalists
C11536,13,1091.1356621987234,127,1,4,4,9,144,At Risk
C11537,16,1465.018811478282,38,3,5,5,13,355,Loyal
C11538,11,668.717313982808,41,3,3,2,8,332,Loyal
C11539,13,1053.6130144525036,31,4,4,4,12,444,Champions
C11540,10,675.8278092459874,35,4,3,2,9,432,Loyal
C11541,12,806.6099092196064,32,4,4,3,11,443,Loyal
C11542,8,1016.6533838061962,9,5,2,4,11,524,Potential Loyalists
C11543,15,1189.7121922632239,103,2,5,4,11,254,At Risk
C11544,6,725.0360876800737,16,5,1,2,8,512,Potential Loyalists
C11545,9,317.6651440771476,44,3,2,1,6,321,Potential Loyalists
C11546,14,1248.6488524673803,17,4,5,4,13,454,Champions
C11547,11,1154.1752597654831,129,1,3,4,8,134,At Risk
C11548,5,338.19416970850216,165,1,1,1,3,111,Lost
C11549,12,1682.2857209970866,23,4,4,5,13,445,Champions
C11550,11,747.5371281432314,7,5,3,2,10,532,Loyal
C11551,12,824.2562933831645,11,5,4,3,12,543,Loyal
C11552,12,1107.7776210876896,43,3,4,4,11,344,Loyal
C11553,11,975.3578505146095,62,3,3,3,9,333,Loyal
C11554,9,821.6600660829679,20,4,2,3,9,423,Potential Loyalists
C11555,13,903.3342441937826,55,3,4,3,10,343,Loyal
C11556,9,952.1156542780452,34,4,2,3,9,423,Potential Loyalists
C11557,13,1299.7335596978419,19,4,4,5,13,445,Champions
C11558,7,468.72705914159064,109,2,1,1,4,211,Lost
C11559,10,1119.061259861534,54,3,3,4,10,334,Loyal
C11560,10,1253.5856631145216,79,2,3,4,9,234,At Risk
C11561,11,800.8897955872076,61,3,3,3,9,333,Loyal
C11562,8,1123.856514648536,44,3,2,4,9,324,Promising
C11563,5,402.55434459992006,79,2,1,1,4,211,Lost
C11564,4,911.2913841026991,190,1,1,3,5,113,Lost
C11565,8,783.3662786962034,72,2,2,3,7,223,Potential Loyalists
C11566,10,919.0499129262517,12,5,3,3,11,533,Loyal
C11567,7,474.69393653551793,6,5,1,1,7,511,Potential Loyalists
C11568,12,1293.1172869192833,22,4,4,5,13,445,Champions
C11569,11,1021.3629088295176,130,1,3,4,8,134,At Risk
C11570,8,1136.3681258389397,34,4,2,4,10,424,Potential Loyalists
C11571,18,1689.1813839929741,130,1,5,5,11,155,At Risk
C11572,9,1389.5574639991169,59,3,2,5,10,325,Promising
C11573,5,363.0949129095993,42,3,1,1,5,311,Lost
C11574,9,810.5697987636843,189,1,2,3,6,123,Potential Loyalists
C11575,12,491.2119187933082,15,5,4,1,10,541,Loyal
C11576,2,142.80832703912614,149,1,1,1,3,111,Lost
C11577,11,644.112096620618,31,4,3,2,9,432,Loyal
C11578,12,1277.0498893898828,44,3,4,5,12,345,Loyal
C11579,13,1455.7775403402825,19,4,4,5,13,445,Champions
C11580,8,529.1251700931055,185,1,2,1,4,121,Lost
C11581,11,705.3483106195697,250,1,3,2,6,132,Potential Loyalists
C11582,3,215.95128457764827,434,1,1,1,3,111,Lost
C11583,14,1606.150172988248,94,2,5,5,12,255,At Risk
C11584,16,938.8361653955809,111,2,5,3,10,253,At Risk
C11585,13,638.0826367069332,66,3,4,2,9,342,Loyal
C11586,12,711.026314340249,121,1,4,2,7,142,Potential Loyalists
C11587,13,1229.7840261092092,131,1,4,4,9,144,At Risk
C11588,12,1119.957451484421,28,4,4,4,12,444,Champions
C11589,7,735.6484441217751,109,2,1,2,5,212,Lost
C11590,8,575.0973577280378,146,1,2,2,5,122,Lost
C11591,12,951.023820817255,99,2,4,3,9,243,At Risk
C11592,9,1828.7434438101507,47,3,2,5,10,325,Promising
C11593,12,1252.4215733245937,77,2,4,4,10,244,At Risk
C11594,13,2051.1557956299507,39,3,4,5,12,345,Loyal
C11595,9,437.01383737752326,19,4,2,1,7,421,Potential Loyalists
C11596,9,842.5432934001302,150,1,2,3,6,123,Potential Loyalists
C11597,10,880.1081535947652,81,2,3,3,8,233,At Risk
C11598,10,1017.6853609540229,183,1,3,4,8,134,At Risk
C11599,10,1104.8770171689132,49,3,3,4,10,334,Loyal
C11600,20,2822.0267127863644,92,2,5,5,12,255,At Risk
C11601,9,627.8720902153607,10,5,2,2,9,522,Potential Loyalists
C11602,10,696.7016563511645,83,2,3,2,7,232,Potential Loyalists
C11603,10,692.7889216293091,56,3,3,2,8,332,Loyal
C11604,11,736.837457344961,136,1,3,2,6,132,Potential Loyalists
C11605,10,1463.503780797946,53,3,3,5,11,335,Loyal
C11606,10,979.3827130917889,13,5,3,3,11,533,Loyal
C11607,5,410.8498229074798,343,1,1,1,3,111,Lost
C11608,10,481.14748686297986,51,3,3,1,7,331,Loyal
C11609,6,412.4783919109127,48,3,1,1,5,311,Lost
C11610,10,603.7065239142855,93,2,3,2,7,232,Potential Loyalists
C11611,12,748.143071486607,39,3,4,2,9,342,Loyal
C11612,12,889.8482554912412,30,4,4,3,11,443,Loyal
C11613,2,93.67633511083706,668,1,1,1,3,111,Lost
C11614,10,856.4522190217326,47,3,3,3,9,333,Loyal
C11615,5,222.1841088584605,119,1,1,1,3,111,Lost
C11616,11,587.808077743235,112,2,3,2,7,232,Potential Loyalists
C11617,12,782.0466260069203,7,5,4,3,12,543,Loyal
C11618,8,531.9522038570028,97,2,2,1,5,221,Lost
C11619,13,1184.6692818105244,84,2,4,4,10,244,At Risk
C11620,13,1157.9669575766775,57,3,4,4,11,344,Loyal
C11621,10,1267.251876856078,10,5,3,4,12,534,Loyal
C11622,12,952.5202480530195,39,3,4,3,10,343,Loyal
C11623,9,615.198187391841,108,2,2,2,6,222,Lost
C11624,11,838.3311047872115,62,3,3,3,9,333,Loyal
C11625,11,1086.2292866545934,52,3,3,4,10,334,Loyal
C11626,9,899.4149044694113,3,5,2,3,10,523,Potential Loyalists
C11627,6,543.132059608768,59,3,1,1,5,311,Lost
C11628,12,633.3547695855682,31,4,4,2,10,442,Loyal
C11629,13,1573.0049683453421,27,4,4,5,13,445,Champions
C11630,10,757.8340819033857,91,2,3,2,7,232,Potential Loyalists
C11631,7,483.665941600813,135,1,1,1,3,111,Lost
C11632,13,1214.3111720925438,45,3,4,4,11,344,Loyal
C11633,12,1316.845297676088,8,5,4,5,14,545,Champions
C11634,11,986.2432951630782,75,2,3,3,8,233,At Risk
C11635,11,1098.7579749147565,23,4,3,4,11,434,Loyal
C11636,5,228.51846664546656,43,3,1,1,5,311,Lost
C11637,10,1316.3499280136311,20,4,3,5,12,435,Loyal
C11638,12,829.8902018072619,33,4,4,3,11,443,Loyal
C11639,9,417.70543846799563,143,1,2,1,4,121,Lost
C11640,8,563.3143312411264,385,1,2,2,5,122,Lost
C11641,9,843.1852248071111,264,1,2,3,6,123,Potential Loyalists
C11642,9,500.0063357039919,97,2,2,1,5,221,Lost
C11643,11,1073.159208638754,47,3,3,4,10,334,Loyal
C11644,7,482.4305786817602,39,3,1,1,5,311,Lost
C11645,9,340.7462801110979,60,3,2,1,6,321,Potential Loyalists
C11646,12,1559.152809447362,48,3,4,5,12,345,Loyal
C11647,12,1212.2557177212298,35,4,4,4,12,444,Champions
C11648,10,842.4861827234809,40,3,3,3,9,333,Loyal
C11649,11,705.9494174957844,26,4,3,2,9,432,Loyal
C11650,6,453.0647909770937,21,4,1,1,6,411,Potential Loyalists
C11651,11,356.48482902163244,61,3,3,1,7,331,Loyal
C11652,9,867.2585161422267,80,2,2,3,7,223,Potential Loyalists
C11653,4,573.9313417338334,77,2,1,2,5,212,Lost
C11654,17,1242.997822301938,63,3,5,4,12,354,Loyal
C11655,10,715.6600293760756,16,5,3,2,10,532,Loyal
C11656,11,661.7190491643124,93,2,3,2,7,232,Potential Loyalists
C11657,7,443.7419075039122,1,5,1,1,7,511,Potential Loyalists
C11658,15,1289.3067324592107,98,2,5,5,12,255,At Risk
C11659,9,347.25529860471175,34,4,2,1,7,421,Potential Loyalists
C11660,15,1050.3180039208085,24,4,5,4,13,454,Champions
C11661,7,517.948484906708,40,3,1,1,5,311,Lost
C11662,10,752.6187198486138,118,1,3,2,6,132,Potential Loyalists
C11663,9,836.5182109326232,214,1,2,3,6,123,Potential Loyalists
C11664,12,776.9707795301077,1,5,4,3,12,543,Loyal
C11665,11,831.0386173021898,12,5,3,3,11,533,Loyal
C11666,16,1425.4290454028576,64,3,5,5,13,355,Loyal
C11667,16,1433.739978093746,58,3,5,5,13,355,Loyal
C11668,8,437.0704003474961,27,4,2,1,7,421,Potential Loyalists
C11669,14,1234.2509009722555,42,3,5,4,12,354,Loyal
C11670,5,462.8810738087971,178,1,1,1,3,111,Lost
C11671,14,1109.1117258905535,72,2,5,4,11,254,At Risk
C11672,6,568.5840348878819,53,3,1,2,6,312,Potential Loyalists
C11673,6,340.5875824765806,168,1,1,1,3,111,Lost
C11674,9,660.697255660728,24,4,2,2,8,422,Potential Loyalists
C11675,9,405.89655080672287,8,5,2,1,8,521,Potential Loyalists
C11676,9,772.3062997088053,59,3,2,3,8,323,Promising
C11677,3,298.1435715384107,390,1,1,1,3,111,Lost
C11678,10,544.3310804342066,77,2,3,1,6,231,Potential Loyalists
C11679,12,1611.8445795554617,47,3,4,5,12,345,Loyal
C11680,14,1957.5514298887301,38,3,5,5,13,355,Loyal
C11681,11,1095.567802356236,17,4,4,4,12,444,Champions
C11682,12,703.3502899005218,72,2,4,2,8,242,Potential Loyalists
C11683,14,1692.2375274413012,26,4,5,5,14,455,Champions
C11684,6,1186.7443683585811,63,3,1,4,8,314,Promising
C11685,6,346.8778330174673,111,2,1,1,4,211,Lost
C11686,7,844.6750577199646,339,1,1,3,5,113,Lost
C11687,12,1091.7663952496898,13,5,4,4,13,544,Champions
C11688,13,1350.8185983992466,86,2,4,5,11,245,At Risk
C11689,8,738.8601904390047,126,1,2,2,5,122,Lost
C11690,15,1658.4572341279932,3,5,5,5,15,555,Champions
C11691,11,1521.7951183195064,17,4,4,5,13,445,Champions
C11692,12,1048.7305570527146,2,5,4,4,13,544,Champions
C11693,13,693.4911424909677,65,3,4,2,9,342,Loyal
C11694,10,525.642896361645,98,2,3,1,6,231,Potential Loyalists
C11695,13,1212.0928166615395,84,2,4,4,10,244,At Risk
C11696,6,699.8566824181291,108,2,1,2,5,212,Lost
C11697,10,1033.3458516920568,15,5,3,4,12,534,Loyal
C11698,10,1397.6926143968717,99,2,3,5,10,235,At Risk
C11699,9,783.4239882663512,100,2,2,3,7,223,Potential Loyalists
C11700,9,1137.3386277882212,3,5,2,4,11,524,Potential Loyalists
C11701,8,507.2296606868767,135,1,2,1,4,121,Lost
C11702,9,767.4307310976376,22,4,2,2,8,422,Potential Loyalists
C11703,7,661.1784400110203,22,4,1,2,7,412,Potential Loyalists
C11704,11,1270.7363244728285,59,3,4,4,11,344,Loyal
C11705,11,455.4721432903961,82,2,4,1,7,241,Potential Loyalists
C11706,12,1363.1967911386635,18,4,4,5,13,445,Champions
C11707,12,1036.2324276651766,151,1,4,4,9,144,At Risk
C11708,8,412.98128968639855,9,5,2,1,8,521,Potential Loyalists
C11709,10,1093.4981540153485,14,5,3,4,12,534,Loyal
C11710,12,588.4427569185185,34,4,4,2,10,442,Loyal
C11711,12,1139.5721242333077,25,4,4,4,12,444,Champions
C11712,11,498.5808235437549,91,2,4,1,7,241,Potential Loyalists
C11713,9,1276.961492404057,35,4,2,5,11,425,Potential Loyalists
C11714,7,480.7018932204513,75,2,1,1,4,211,Lost
C11715,14,1223.8630065332186,6,5,5,4,14,554,Champions
C11716,11,733.9077701037864,45,3,4,2,9,342,Loyal
C11717,17,1052.8198338518746,6,5,5,4,14,554,Champions
C11718,8,705.9637592397565,49,3,2,2,7,322,Potential Loyalists
C11719,15,1690.2551587952464,37,3,5,5,13,355,Loyal
C11720,11,718.4056529802774,5,5,4,2,11,542,Loyal
C11721,16,1121.5887307468872,92,2,5,4,11,254,At Risk
C11722,11,654.4948512548425,12,5,4,2,11,542,Loyal
C11723,8,762.1753915032854,47,3,2,2,7,322,Potential Loyalists
C11724,8,613.265529692263,94,2,2,2,6,222,Lost
C11725,16,1470.18267207402,71,2,5,5,12,255,At Risk
C11726,12,1791.0070602222881,9,5,4,5,14,545,Champions
C11727,5,486.25928895283266,188,1,1,1,3,111,Lost
C11728,12,916.536608871993,54,3,4,3,10,343,Loyal
C11729,8,380.4525111386661,35,4,2,1,7,421,Potential Loyalists
C11730,10,574.8736239719129,6,5,3,2,10,532,Loyal
C11731,10,623.0191971033167,21,4,3,2,9,432,Loyal
C11732,14,1594.0923898811336,4,5,5,5,15,555,Champions
C11733,13,1540.8701105985092,33,4,4,5,13,445,Champions
C11734,11,514.5405276804237,39,3,4,1,8,341,Loyal
C11735,11,1206.9278115562659,19,4,4,4,12,444,Champions
C11736,12,808.8333655384753,23,4,4,3,11,443,Loyal
C11737,4,766.6645362086862,190,1,1,2,4,112,Lost
C11738,8,1393.104864310216,9,5,2,5,12,525,Potential Loyalists
C11739,9,962.0462169686735,34,4,2,3,9,423,Potential Loyalists
C11740,20,1247.4066000546902,28,4,5,4,13,454,Champions
C11741,10,715.6486908183886,1,5,3,2,10,532,Loyal
C11742,14,947.7057031411297,10,5,5,3,13,553,Loyal
C11743,10,936.0977973733571,101,2,3,3,8,233,At Risk
C11744,5,381.547447153741,221,1,1,1,3,111,Lost
C11745,10,1187.167525386897,67,2,3,4,9,234,At Risk
C11746,11,524.0138959103904,44,3,4,1,8,341,Loyal
C11747,10,715.9780699335937,3,5,3,2,10,532,Loyal
C11748,19,1788.1138703896354,55,3,5,5,13,355,Loyal
C11749,12,1628.8739901256774,38,3,4,5,12,345,Loyal
C11750,12,630.3539537794371,1,5,4,2,11,542,Loyal
C11751,7,275.15234370359093,122,1,1,1,3,111,Lost
C11752,10,1378.8318642297274,35,4,3,5,12,435,Loyal
C11753,18,1583.0847878503978,8,5,5,5,15,555,Champions
C11754,12,914.3363836844067,73,2,4,3,9,243,At Risk
C11755,8,322.27340496077085,157,1,2,1,4,121,Lost
C11756,13,843.3941927731101,92,2,4,3,9,243,At Risk
C11757,11,1397.7579740341607,30,4,4,5,13,445,Champions
C11758,8,463.9477224053599,138,1,2,1,4,121,Lost
C11759,19,2130.4129032558553,7,5,5,5,15,555,Champions
C11760,13,980.5315026794708,8,5,4,3,12,543,Loyal
C11761,9,525.2847263138016,165,1,2,1,4,121,Lost
C11762,14,1506.4927509120153,16,5,5,5,15,555,Champions
C11763,11,2102.254354108038,86,2,4,5,11,245,At Risk
C11764,12,1231.8228748463025,38,3,4,4,11,344,Loyal
C11765,11,1107.5695776079397,2,5,4,4,13,544,Champions
C11766,8,527.6210872363127,152,1,2,1,4,121,Lost
C11767,5,511.8813495358106,119,1,1,1,3,111,Lost
C11768,7,370.2723698724923,138,1,1,1,3,111,Lost
C11769,10,1036.0651476794508,7,5,3,4,12,534,Loyal
C11770,14,967.8400108895623,73,2,5,3,10,253,At Risk
C11771,8,919.4728034242621,139,1,2,3,6,123,Potential Loyalists
C11772,14,1700.9507877293872,162,1,5,5,11,155,At Risk
C11773,10,1117.059244173702,134,1,3,4,8,134,At Risk
C11774,9,836.7227179650166,170,1,2,3,6,123,Potential Loyalists
C11775,6,491.63517052311505,12,5,1,1,7,511,Potential Loyalists
C11776,13,708.665534370689,43,3,4,2,9,342,Loyal
C11777,5,312.21586203538135,1,5,1,1,7,511,Potential Loyalists
C11778,11,1425.0285072996671,25,4,4,5,13,445,Champions
C11779,12,1190.1738923303733,57,3,4,4,11,344,Loyal
C11780,15,1476.348812266989,102,2,5,5,12,255,At Risk
C11781,7,310.5573601766321,23,4,1,1,6,411,Potential Loyalists
C11782,4,670.8339159181714,349,1,1,2,4,112,Lost
C11783,12,1279.6495779304232,65,3,4,5,12,345,Loyal
C11784,12,1028.9899089239357,32,4,4,4,12,444,Champions
C11785,9,771.813865272849,35,4,2,3,9,423,Potential Loyalists
C11786,11,1478.018096327537,16,5,4,5,14,545,Champions
C11787,10,857.7678858630507,59,3,3,3,9,333,Loyal
C11788,17,1007.9236879211701,53,3,5,4,12,354,Loyal
C11789,13,846.5700142121078,113,1,4,3,8,143,At Risk
C11790,14,1657.2409520694846,98,2,5,5,12,255,At Risk
C11791,10,813.565703668865,17,4,3,3,10,433,Loyal
C11792,9,788.5147137557717,102,2,2,3,7,223,Potential Loyalists
C11793,11,974.3277920308569,48,3,4,3,10,343,Loyal
C11794,4,468.18599830343715,12,5,1,1,7,511,Potential Loyalists
C11795,12,1740.3566203010885,88,2,4,5,11,245,At Risk
C11796,13,1130.366749832205,154,1,4,4,9,144,At Risk
C11797,7,321.11565902620737,155,1,1,1,3,111,Lost
C11798,11,560.8295951193276,15,5,4,2,11,542,Loyal
C11799,15,1660.0237874407517,35,4,5,5,14,455,Champions
C11800,7,640.9170490492437,84,2,1,2,5,212,Lost
C11801,9,1100.024905870734,160,1,2,4,7,124,Potential Loyalists
C11802,9,863.0697826437456,18,4,2,3,9,423,Potential Loyalists
C11803,11,930.3002086583388,79,2,4,3,9,243,At Risk
C11804,8,985.9546039839731,25,4,2,3,9,423,Potential Loyalists
C11805,10,961.7298849507351,70,2,3,3,8,233,At Risk
C11806,7,526.7187233204166,170,1,1,1,3,111,Lost
C11807,17,1815.640640835902,40,3,5,5,13,355,Loyal
C11808,9,670.9006584877601,69,2,2,2,6,222,Lost
C11809,9,657.828033962037,3,5,2,2,9,522,Potential Loyalists
C11810,12,1310.5551391703173,27,4,4,5,13,445,Champions
C11811,14,1342.9681048772884,116,1,5,5,11,155,At Risk
C11812,13,1195.2466443867656,166,1,4,4,9,144,At Risk
C11813,9,714.8514053281003,52,3,2,2,7,322,Potential Loyalists
C11814,6,554.1759658744327,47,3,1,1,5,311,Lost
C11815,16,1424.091922597609,41,3,5,5,13,355,Loyal
C11816,14,1433.4359998858467,4,5,5,5,15,555,Champions
C11817,10,869.4720937868406,39,3,3,3,9,333,Loyal
C11818,11,904.8008779615307,45,3,4,3,10,343,Loyal
C11819,11,866.7097532868843,157,1,4,3,8,143,At Risk
C11820,12,749.7708973119111,17,4,4,2,10,442,Loyal
C11821,8,693.6875394961604,172,1,2,2,5,122,Lost
C11822,14,808.8656274362004,4,5,5,3,13,553,Loyal
C11823,9,742.0402182802711,63,3,2,2,7,322,Potential Loyalists
C11824,4,553.1365716816903,21,4,1,1,6,411,Potential Loyalists
C11825,5,261.5517614897613,179,1,1,1,3,111,Lost
C11826,10,728.2335691110159,97,2,3,2,7,232,Potential Loyalists
C11827,12,1249.918693586114,194,1,4,4,9,144,At Risk
C11828,8,1437.6829700211786,48,3,2,5,10,325,Promising
C11829,11,939.5812599402906,26,4,4,3,11,443,Loyal
C11830,10,616.4944368503984,58,3,3,2,8,332,Loyal
C11831,7,666.1914469400218,74,2,1,2,5,212,Lost
C11832,5,333.4213808735032,109,2,1,1,4,211,Lost
C11833,14,1177.5976491746167,32,4,5,4,13,454,Champions
C11834,3,347.8641767913349,11,5,1,1,7,511,Potential Loyalists
C11835,11,708.5774288031705,105,2,4,2,8,242,Potential Loyalists
C11836,11,932.4921581461028,52,3,4,3,10,343,Loyal
C11837,10,711.7054940402006,75,2,3,2,7,232,Potential Loyalists
C11838,5,367.32527722196505,22,4,1,1,6,411,Potential Loyalists
C11839,12,1253.3282098581528,17,4,4,4,12,444,Champions
C11840,14,872.2291809192868,40,3,5,3,11,353,Loyal
C11841,18,1540.003182518627,48,3,5,5,13,355,Loyal
C11842,8,590.1076748787664,40,3,2,2,7,322,Potential Loyalists
C11843,20,1979.0228749635894,25,4,5,5,14,455,Champions
C11844,7,483.0168997551342,106,2,1,1,4,211,Lost
C11845,5,214.66070998859053,4,5,1,1,7,511,Potential Loyalists
C11846,16,2276.150830125192,10,5,5,5,15,555,Champions
C11847,7,738.5302686318244,98,2,1,2,5,212,Lost
C11848,7,612.5983030084556,141,1,1,2,4,112,Lost
C11849,16,1199.48449825921,8,5,5,4,14,554,Champions
C11850,7,488.2866283382932,65,3,1,1,5,311,Lost
C11851,11,956.8314716174937,42,3,4,3,10,343,Loyal
C11852,9,649.5785673162865,4,5,2,2,9,522,Potential Loyalists
C11853,9,945.204088961993,166,1,2,3,6,123,Potential Loyalists
C11854,7,351.07716870965874,22,4,1,1,6,411,Potential Loyalists
C11855,10,1045.5325216175977,80,2,3,4,9,234,At Risk
C11856,15,1349.5143710000516,6,5,5,5,15,555,Champions
