Customer ID,is_churned,total_orders,total_revenue,avg_order_value,total_items,unique_products,days_active,last_order_days,order_rate,avg_items_per_order,R_score,F_score,M_score,RFM_Score
C11435,0,4,189.07149863099414,47.267874657748536,69,4,214,285,0.018691588785046728,17.25,3,1,1,5
C11436,0,5,435.1450239855077,87.02900479710154,125,4,458,61,0.010917030567685589,25.0,2,1,1,4
C11437,0,3,175.11490908894595,58.37163636298198,89,2,248,201,0.012096774193548387,29.666666666666668,1,1,1,3
C11438,0,7,629.1254909306971,89.87507013295672,170,6,435,29,0.016091954022988506,24.285714285714285,2,2,5,9
C11439,0,5,286.743325002142,57.3486650004284,157,4,200,341,0.025,31.4,2,3,2,7
C11440,0,4,196.84083021760162,49.210207554400405,50,4,275,42,0.014545454545454545,12.5,3,1,2,6
C11441,0,8,357.42917648678815,44.67864706084852,142,7,438,68,0.0182648401826484,17.75,5,4,3,12
C11442,0,6,600.4924188769462,100.08206981282437,157,6,360,55,0.016666666666666666,26.166666666666668,5,2,2,9
C11443,0,6,1130.3541020260575,188.39235033767625,165,5,403,130,0.01488833746898263,27.5,4,2,5,11
C11444,1,6,822.039289459541,137.00654824325684,174,6,258,65,0.023255813953488372,29.0,1,1,3,5
C11445,0,6,212.8590314146477,35.47650523577462,126,4,264,47,0.022727272727272728,21.0,4,3,1,8
C11446,1,9,861.1352305155267,95.68169227950297,242,7,422,51,0.02132701421800948,26.88888888888889,1,2,3,6
C11447,0,11,1034.8593062557566,94.07811875052333,312,10,451,86,0.024390243902439025,28.363636363636363,4,5,5,14
C11448,0,9,536.2931294805389,59.58812549783766,215,8,436,30,0.020642201834862386,23.88888888888889,3,5,4,12
C11449,0,5,276.4071603344064,55.28143206688128,140,5,369,136,0.013550135501355014,28.0,3,2,3,8
C11450,0,8,696.287196423404,87.0358995529255,229,7,429,57,0.018648018648018648,28.625,5,3,2,10
C11451,0,7,920.3630165951456,131.48043094216365,209,7,521,15,0.013435700575815739,29.857142857142858,5,3,4,12
C11452,0,4,484.10306866883457,121.02576716720864,54,4,412,80,0.009708737864077669,13.5,5,2,2,9
C11453,1,7,465.65982540540847,66.52283220077264,139,6,475,5,0.014736842105263158,19.857142857142858,1,1,1,3
C11454,0,12,1206.6319002742662,100.55265835618884,248,9,420,70,0.02857142857142857,20.666666666666668,1,5,5,11
C11455,0,9,595.3561518094773,66.15068353438636,166,8,317,143,0.028391167192429023,18.444444444444443,5,4,2,11
C11456,0,9,1231.938097724207,136.88201085824522,273,7,495,23,0.01818181818181818,30.333333333333332,2,4,5,11
C11457,0,10,618.1162841656155,61.811628416561554,252,8,409,13,0.02444987775061125,25.2,5,5,3,13
C11458,0,6,168.55295305696106,28.092158842826844,82,5,455,81,0.013186813186813187,13.666666666666666,4,2,1,7
C11459,0,8,638.5152128256699,79.81440160320874,257,6,493,47,0.016227180527383367,32.125,2,3,2,7
C11460,0,5,283.5936555013632,56.718731100272635,106,5,339,2,0.014749262536873156,21.2,2,1,1,4
C11461,0,10,1089.8221071553098,108.98221071553098,271,7,395,37,0.02531645569620253,27.1,5,4,4,13
C11462,0,13,1440.2739650681124,110.79030500523942,349,7,400,140,0.0325,26.846153846153847,3,5,5,13
C11463,0,8,693.452194108347,86.68152426354338,192,6,485,59,0.016494845360824743,24.0,1,2,2,5
C11464,0,7,469.19613310038915,67.02801901434131,138,5,344,60,0.020348837209302327,19.714285714285715,2,2,2,6
C11465,0,8,850.0657862215353,106.25822327769191,259,6,372,101,0.021505376344086023,32.375,4,4,4,12
C11466,0,7,363.8079353592331,51.972562194176156,140,6,362,167,0.019337016574585635,20.0,5,2,1,8
C11467,0,7,456.937043051473,65.27672043592472,190,5,462,11,0.015151515151515152,27.142857142857142,3,3,4,10
C11468,0,8,696.9749937040393,87.12187421300492,171,7,358,159,0.0223463687150838,21.375,4,3,3,10
C11469,0,8,909.7776560017203,113.72220700021504,275,7,388,117,0.020618556701030927,34.375,4,4,3,11
C11470,0,5,350.6185272554824,70.12370545109647,163,4,404,93,0.012376237623762377,32.6,2,1,1,4
C11471,0,6,284.3974051754636,47.39956752924393,113,4,364,61,0.016483516483516484,18.833333333333332,5,2,2,9
C11472,0,10,438.40028545163705,43.840028545163705,217,6,506,8,0.019762845849802372,21.7,4,4,2,10
C11473,0,6,1064.0161126985342,177.33601878308903,199,4,509,17,0.011787819253438114,33.166666666666664,2,2,4,8
C11474,0,6,431.6514095056341,71.94190158427234,164,5,362,137,0.016574585635359115,27.333333333333332,3,2,1,6
C11475,0,11,772.7357929408535,70.24870844916849,269,8,466,77,0.023605150214592276,24.454545454545453,3,5,4,12
C11476,0,7,1067.5830011914945,152.51185731307064,196,5,496,32,0.014112903225806451,28.0,3,3,5,11
C11477,0,5,277.00000081045135,55.40000016209027,140,4,494,36,0.010121457489878543,28.0,2,1,1,4
C11478,0,7,957.8887268291685,136.84124668988122,199,6,495,42,0.014141414141414142,28.428571428571427,1,3,4,8
C11479,0,6,256.2000759944371,42.700012665739514,96,5,489,1,0.012269938650306749,16.0,5,2,1,8
C11480,0,6,373.520526243063,62.253421040510496,128,4,463,49,0.012958963282937365,21.333333333333332,2,2,1,5
C11481,1,4,461.18409127750834,115.29602281937709,116,4,283,139,0.014134275618374558,29.0,1,1,1,3
C11482,0,6,430.12704200884184,71.68784033480698,165,4,353,91,0.0169971671388102,27.5,3,2,2,7
C11483,0,8,1142.2228360394352,142.7778545049294,298,7,442,29,0.01809954751131222,37.25,4,3,4,11
C11484,1,10,1292.7097414392272,129.27097414392273,286,8,386,143,0.025906735751295335,28.6,1,3,5,9
C11485,0,5,335.2482108979154,67.04964217958307,115,4,479,56,0.010438413361169102,23.0,2,2,2,6
C11486,0,10,1093.1643293305315,109.31643293305315,227,6,473,38,0.021141649048625793,22.7,5,4,5,14
C11487,0,12,1021.0473110507503,85.08727592089586,305,9,404,38,0.0297029702970297,25.416666666666668,4,5,5,14
C11488,0,9,876.4782692738639,97.38647436376266,227,8,485,33,0.018556701030927835,25.22222222222222,3,4,4,11
C11489,0,13,1272.8342790955014,97.91032916119242,248,10,440,51,0.029545454545454545,19.076923076923077,3,5,5,13
C11490,0,9,1055.9374182260647,117.32637980289607,267,6,455,12,0.01978021978021978,29.666666666666668,4,4,5,13
C11491,1,4,276.556064104577,69.13901602614425,114,3,266,262,0.015037593984962405,28.5,1,1,1,3
C11492,0,8,661.4648357505166,82.68310446881458,178,7,245,289,0.0326530612244898,22.25,2,4,4,10
C11493,0,6,1375.6550635077633,229.27584391796054,162,4,370,74,0.016216216216216217,27.0,3,1,5,9
C11494,1,6,467.7635422748666,77.96059037914443,135,4,421,104,0.014251781472684086,22.5,1,1,1,3
C11495,0,9,2130.205526326261,236.68950292514012,273,6,368,142,0.024456521739130436,30.333333333333332,3,4,5,12
C11496,0,5,735.4114696407115,147.0822939281423,140,5,485,56,0.010309278350515464,28.0,4,2,4,10
C11497,0,3,132.76455477045982,44.25485159015327,67,3,346,109,0.008670520231213872,22.333333333333332,4,1,1,6
C11498,0,4,930.974648143192,232.743662035798,141,4,139,178,0.02877697841726619,35.25,2,1,3,6
C11499,0,4,383.8413238404989,95.96033096012472,116,4,407,105,0.009828009828009828,29.0,4,1,1,6
C11500,0,6,600.290049322486,100.04834155374766,160,6,340,54,0.01764705882352941,26.666666666666668,4,2,3,9
C11501,0,5,477.6400714342264,95.52801428684528,130,5,304,40,0.01644736842105263,26.0,1,1,1,3
C11502,0,5,1181.8217306639538,236.36434613279076,121,4,464,51,0.010775862068965518,24.2,4,2,5,11
C11503,0,7,1176.0723354371728,168.01033363388183,205,4,421,38,0.0166270783847981,29.285714285714285,2,3,5,10
C11504,0,7,1054.1815885468106,150.5973697924015,202,6,345,42,0.020289855072463767,28.857142857142858,1,2,4,7
C11505,0,8,1161.120437299156,145.1400546623945,258,6,413,27,0.01937046004842615,32.25,3,3,4,10
C11506,0,10,1055.8726229294502,105.58726229294503,235,6,394,134,0.025380710659898477,23.5,3,4,4,11
C11507,1,9,689.2156055942145,76.57951173269049,191,7,382,66,0.02356020942408377,21.22222222222222,1,2,2,5
C11508,0,15,1549.9585326131094,103.33056884087395,399,9,514,13,0.029182879377431907,26.6,5,5,5,15
C11509,0,11,627.2954849894375,57.026862271767044,232,8,539,0,0.02040816326530612,21.09090909090909,3,5,3,11
C11510,0,6,175.47754307296128,29.24625717882688,64,6,210,258,0.02857142857142857,10.666666666666666,2,2,1,5
C11511,0,7,444.7638683908571,63.53769548440816,178,6,344,19,0.020348837209302327,25.428571428571427,2,2,1,5
C11512,0,6,346.7325933927167,57.788765565452785,158,5,357,3,0.01680672268907563,26.333333333333332,4,1,1,6
C11513,0,7,730.402114787851,104.34315925540729,158,5,372,92,0.01881720430107527,22.571428571428573,3,3,3,9
C11514,0,11,1365.3799330355412,124.12544845777647,321,9,432,29,0.02546296296296296,29.181818181818183,2,4,5,11
C11515,0,7,821.2450590949084,117.32072272784406,178,6,257,79,0.027237354085603113,25.428571428571427,2,2,3,7
C11516,0,4,313.4034811060703,78.35087027651757,108,4,323,187,0.01238390092879257,27.0,5,1,1,7
C11517,0,6,479.10027445209784,79.8500457420163,156,6,491,30,0.012219959266802444,26.0,3,1,2,6
C11518,0,13,1062.6505663825167,81.74235126019359,303,8,494,45,0.02631578947368421,23.307692307692307,4,5,5,14
C11519,0,11,968.1316731090468,88.01197028264062,346,8,482,56,0.022821576763485476,31.454545454545453,5,5,4,14
C11520,0,9,532.5402418893166,59.17113798770184,229,6,417,26,0.02158273381294964,25.444444444444443,2,4,3,9
C11521,0,4,251.92445759147157,62.98111439786789,114,4,194,10,0.020618556701030927,28.5,3,1,1,5
C11522,0,9,666.1257513378166,74.01397237086852,206,6,421,47,0.021377672209026127,22.88888888888889,3,3,3,9
C11523,0,9,1094.1822720675934,121.57580800751037,208,6,472,0,0.019067796610169493,23.11111111111111,3,4,4,11
C11524,0,6,311.33637000229896,51.88939500038316,146,5,343,163,0.01749271137026239,24.333333333333332,5,1,1,7
C11525,0,6,372.41409341002947,62.069015568338244,97,6,541,3,0.011090573012939002,16.166666666666668,3,2,3,8
C11526,0,7,703.3262585643208,100.47517979490297,235,5,357,168,0.0196078431372549,33.57142857142857,3,3,3,9
C11527,0,5,332.55699925112816,66.51139985022563,117,5,404,37,0.012376237623762377,23.4,4,2,2,8
C11528,0,5,669.1460880882194,133.82921761764388,132,4,214,92,0.02336448598130841,26.4,2,1,3,6
C11529,0,8,513.9753645185635,64.24692056482044,128,4,518,22,0.015444015444015444,16.0,5,4,3,12
C11530,0,7,418.3523487102044,59.76462124431492,137,5,449,0,0.015590200445434299,19.571428571428573,4,2,1,7
C11531,0,8,258.8666423419342,32.358330292741776,96,7,489,41,0.016359918200409,12.0,5,3,1,9
C11532,0,3,148.7388815117795,49.57962717059317,95,3,132,80,0.022727272727272728,31.666666666666668,5,1,1,7
C11533,0,9,471.01720629413893,52.335245143793216,204,7,477,26,0.018867924528301886,22.666666666666668,4,3,2,9
C11534,0,7,966.3258919137102,138.0465559876729,232,5,481,0,0.014553014553014554,33.142857142857146,2,2,3,7
C11535,1,6,1001.9793169594307,166.9965528265718,182,5,389,140,0.015424164524421594,30.333333333333332,1,1,4,6
C11536,0,12,1087.849237442756,90.65410312022966,266,10,458,68,0.026200873362445413,22.166666666666668,1,4,4,9
C11537,0,11,1064.3761336108937,96.76146669189943,244,11,421,34,0.026128266033254157,22.181818181818183,3,5,5,13
C11538,0,10,567.3516860867954,56.735168608679544,228,8,399,135,0.02506265664160401,22.8,3,3,2,8
C11539,0,9,726.7922099528718,80.75468999476352,269,7,510,9,0.01764705882352941,29.88888888888889,4,4,4,12
C11540,0,6,436.628529028752,72.771421504792,118,4,448,72,0.013392857142857142,19.666666666666668,4,3,2,9
C11541,0,9,596.7776771795366,66.30863079772628,208,8,364,17,0.024725274725274724,23.11111111111111,4,4,3,11
C11542,0,6,871.201145868335,145.20019097805582,202,6,261,8,0.022988505747126436,33.666666666666664,5,2,4,11
C11543,0,13,922.4236144085883,70.95566264681449,307,11,420,104,0.030952380952380953,23.615384615384617,2,5,4,11
C11544,0,3,187.45807322157114,62.48602440719038,84,3,321,23,0.009345794392523364,28.0,5,1,2,8
C11545,0,7,175.68860493216766,25.09837213316681,91,6,343,127,0.02040816326530612,13.0,3,2,1,6
C11546,0,10,942.2147334615878,94.22147334615877,320,7,406,84,0.024630541871921183,32.0,4,5,4,13
C11547,0,9,1007.4798083963356,111.94220093292617,230,7,204,78,0.04411764705882353,25.555555555555557,1,3,4,8
C11548,0,4,314.58427292866344,78.64606823216586,105,3,453,68,0.008830022075055188,26.25,1,1,1,3
C11549,0,8,1188.8189316915848,148.6023664614481,240,6,487,28,0.01642710472279261,30.0,4,4,5,13
C11550,0,8,647.4665237345785,80.93331546682231,168,7,393,116,0.020356234096692113,21.0,5,3,2,10
C11551,0,6,279.8887253298731,46.648120888312185,134,6,359,177,0.016713091922005572,22.333333333333332,5,4,3,12
C11552,0,9,828.6079293440453,92.06754770489391,235,7,423,29,0.02127659574468085,26.11111111111111,3,4,4,11
C11553,0,8,642.2533421116216,80.2816677639527,194,7,354,158,0.022598870056497175,24.25,3,3,3,9
C11554,0,5,243.38583421135283,48.677166842270566,105,5,458,82,0.010917030567685589,21.0,4,2,3,9
C11555,0,8,669.6744885964163,83.70931107455203,217,5,511,28,0.015655577299412915,27.125,3,4,3,10
C11556,0,6,644.9020314349362,107.4836719058227,167,6,351,27,0.017094017094017096,27.833333333333332,4,2,3,9
C11557,0,12,1214.2281238664964,101.1856769888747,328,9,462,28,0.025974025974025976,27.333333333333332,4,4,5,13
C11558,0,6,394.597474955758,65.76624582595967,179,6,313,49,0.019169329073482427,29.833333333333332,2,1,1,4
C11559,0,7,627.5510866725928,89.65015523894182,156,5,311,34,0.022508038585209004,22.285714285714285,3,3,4,10
C11560,0,7,1229.632307358533,175.66175819407613,242,6,374,132,0.01871657754010695,34.57142857142857,2,3,4,9
C11561,0,9,698.9784477957886,77.66427197730985,261,8,402,58,0.022388059701492536,29.0,3,3,3,9
C11562,0,6,659.3971274358402,109.8995212393067,148,6,443,101,0.013544018058690745,24.666666666666668,3,2,4,9
C11563,0,4,380.8790379248618,76.17580758497236,124,5,456,57,0.008771929824561403,31.0,2,1,1,4
C11564,1,4,911.2913841026991,227.82284602567478,123,4,504,5,0.007936507936507936,30.75,1,1,3,5
C11565,0,5,423.5787904701251,84.71575809402502,154,3,406,76,0.012315270935960592,30.8,2,2,3,7
C11566,0,6,328.80312254168246,54.80052042361374,127,5,274,194,0.021897810218978103,21.166666666666668,5,3,3,11
C11567,0,5,250.2034308572171,50.040686171443426,123,4,383,6,0.013054830287206266,24.6,5,1,1,7
C11568,0,10,1039.371155964675,103.93711559646749,250,7,382,63,0.02617801047120419,25.0,4,4,5,13
C11569,0,10,994.2620717883791,99.42620717883791,338,8,458,47,0.021834061135371178,33.8,1,3,4,8
C11570,0,6,787.3258864507358,131.22098107512264,137,5,511,11,0.011741682974559686,22.833333333333332,4,2,4,10
C11571,0,15,1409.9099955643132,93.99399970428755,266,12,453,55,0.033112582781456956,17.733333333333334,1,5,5,11
C11572,0,7,962.5941009721597,137.5134429960228,180,6,450,82,0.015555555555555555,25.714285714285715,3,2,5,10
C11573,0,3,186.97856689045153,62.326188963483844,82,3,232,143,0.01293103448275862,27.333333333333332,3,1,1,5
C11574,1,9,810.5697987636843,90.0633109737427,266,8,515,4,0.017475728155339806,29.555555555555557,1,2,3,6
C11575,0,7,224.05884846579045,32.00840692368435,96,7,471,52,0.014861995753715499,13.714285714285714,5,4,1,10
C11576,0,1,130.2595156243042,130.2595156243042,40,1,0,540,1.0,40.0,1,1,1,3
C11577,0,9,536.3218860337896,59.59132067042107,200,7,433,96,0.020785219399538105,22.22222222222222,4,3,2,9
C11578,0,10,910.2388337588588,91.02388337588589,232,7,353,57,0.028328611898016998,23.2,3,4,5,12
C11579,0,9,947.8688621765808,105.31876246406453,241,7,448,91,0.020089285714285716,26.77777777777778,4,4,5,13
C11580,1,8,529.1251700931055,66.14064626163818,98,6,511,0,0.015655577299412915,12.25,1,2,1,4
C11581,1,11,705.3483106195697,64.12257369268815,283,7,467,66,0.023554603854389723,25.727272727272727,1,3,2,6
C11582,1,3,215.95128457764827,71.98376152588276,74,3,180,249,0.016666666666666666,24.666666666666668,1,1,1,3
C11583,0,12,1289.5883998456147,107.46569998713456,373,7,453,57,0.026490066225165563,31.083333333333332,2,5,5,12
C11584,0,15,857.8913008886803,57.19275339257869,365,10,464,58,0.032327586206896554,24.333333333333332,2,5,3,10
C11585,0,8,443.71513241668913,55.46439155208614,197,6,280,131,0.02857142857142857,24.625,3,4,2,9
C11586,0,11,681.9400642760983,61.994551297827115,271,11,399,31,0.02756892230576441,24.636363636363637,1,4,2,7
C11587,0,10,902.4705063847663,90.24705063847662,265,9,505,1,0.019801980198019802,26.5,1,4,4,9
C11588,0,6,634.3151258786476,105.71918764644126,137,6,520,3,0.011538461538461539,22.833333333333332,4,4,4,12
C11589,0,4,616.2981627038337,154.07454067595842,118,4,172,129,0.023255813953488372,29.5,2,1,2,5
C11590,0,6,268.12199782252577,44.68699963708763,161,4,448,48,0.013392857142857142,26.833333333333332,1,2,2,5
C11591,0,10,766.8483659411727,76.68483659411727,209,6,472,27,0.0211864406779661,20.9,2,4,3,9
C11592,0,7,1404.8881349457072,200.6983049922439,258,6,361,61,0.019390581717451522,36.857142857142854,3,2,5,10
C11593,0,10,966.0744152843117,96.60744152843117,239,6,528,11,0.01893939393939394,23.9,2,4,4,10
C11594,0,10,1278.6185745446408,127.86185745446407,269,7,480,0,0.020833333333333332,26.9,3,4,5,12
C11595,0,6,241.5889086592729,40.26481810987882,118,6,414,90,0.014492753623188406,19.666666666666668,4,2,1,7
C11596,0,8,725.5205847972155,90.69007309965194,215,5,253,25,0.03162055335968379,26.875,1,2,3,6
C11597,0,8,792.1528082565306,99.01910103206633,183,6,407,11,0.019656019656019656,22.875,2,3,3,8
C11598,0,9,646.8929733791897,71.87699704213219,292,6,404,129,0.022277227722772276,32.44444444444444,1,3,4,8
C11599,0,7,843.9739241764394,120.56770345377706,174,6,432,1,0.016203703703703703,24.857142857142858,3,3,4,10
C11600,0,16,1847.8976586405747,115.49360366503592,415,10,458,42,0.034934497816593885,25.9375,2,5,5,12
C11601,0,7,402.1764221601148,57.45377459430211,148,5,425,23,0.01647058823529412,21.142857142857142,5,2,2,9
C11602,0,6,333.5066650969772,55.584444182829536,98,4,391,99,0.015345268542199489,16.333333333333332,2,3,2,7
C11603,0,8,586.8223064533405,73.35278830666756,270,7,479,36,0.016701461377870562,33.75,3,3,2,8
C11604,0,10,724.0951688295454,72.40951688295453,190,7,427,93,0.0234192037470726,19.0,1,3,2,6
C11605,0,8,1243.2850609401778,155.41063261752223,195,6,302,23,0.026490066225165563,24.375,3,3,5,11
C11606,0,7,639.1514887692649,91.30735553846641,164,5,419,115,0.016706443914081145,23.428571428571427,5,3,3,11
C11607,1,5,410.8498229074798,82.16996458149596,174,5,303,159,0.0165016501650165,34.8,1,1,1,3
C11608,0,9,432.39210464338186,48.04356718259798,138,6,482,59,0.01867219917012448,15.333333333333334,3,3,1,7
C11609,0,4,325.2823750080039,81.32059375200097,133,4,272,141,0.014705882352941176,33.25,3,1,1,5
C11610,0,8,423.34049986208487,52.91756248276061,170,8,359,135,0.022284122562674095,21.25,2,3,2,7
C11611,0,10,544.1327976560028,54.41327976560028,257,10,499,0,0.02004008016032064,25.7,3,4,2,9
C11612,0,8,414.67481296364315,51.834351620455394,142,6,510,18,0.01568627450980392,17.75,4,4,3,11
C11613,1,2,93.67633511083706,46.83816755541853,31,2,9,483,0.2222222222222222,15.5,1,1,1,3
C11614,0,8,760.03722248603,95.00465281075375,228,6,388,62,0.020618556701030927,28.5,3,3,3,9
C11615,0,4,218.68492657458853,54.67123164364713,94,4,402,114,0.009950248756218905,23.5,1,1,1,3
C11616,0,8,537.3059915192348,67.16324893990435,214,7,485,52,0.016494845360824743,26.75,2,3,2,7
C11617,0,9,587.2528813647483,65.2503201516387,171,8,484,45,0.01859504132231405,19.0,5,4,3,12
C11618,0,6,483.14200357729715,80.52366726288285,208,6,382,40,0.015706806282722512,34.666666666666664,2,2,1,5
C11619,0,11,1074.426365788371,97.67512416257918,420,7,443,6,0.024830699774266364,38.18181818181818,2,4,4,10
C11620,0,11,992.3092867701976,90.20993516092705,261,7,426,72,0.025821596244131457,23.727272727272727,3,4,4,11
C11621,0,8,954.4349237442154,119.30436546802693,192,7,477,36,0.016771488469601678,24.0,5,3,4,12
C11622,0,8,648.6311652329177,81.07889565411472,166,6,498,20,0.01606425702811245,20.75,3,4,3,10
C11623,0,7,472.87744329207516,67.55392047029645,170,6,456,21,0.015350877192982455,24.285714285714285,2,2,2,6
C11624,0,10,785.3524779031748,78.53524779031747,287,5,531,0,0.018832391713747645,28.7,3,3,3,9
C11625,0,7,687.0442449877478,98.14917785539254,198,6,379,86,0.018469656992084433,28.285714285714285,3,3,4,10
